CASEID,YEAR,REGION,STATEFIP,COUNTY,HH_SIZE,PERNUM,LINENO,WT06,AGE,SEX,RACE,HISPAN,MARST,CITIZEN,BPL,POPSTAT,EDUC,SCHLCOLL,VETSTAT,VETLAST,EMPSTAT,MULTJOBS,OCC,IND,RETIRED,FULLPART,UHRSWORKT,EARNWEEK,DIFFANY,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_GOVSERV,ACT_HHACT,ACT_HHSERV,ACT_PCARE,ACT_PHONE,ACT_PROFSERV,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_TRAVEL,ACT_VOL,ACT_WORK
2.01608E+13,2016,3,13,13000,1,1,1,3339234.643,44,2,110,100,6,1,9900,1,21,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,20,0,5,0,630,0,0,0,522,40,0,220,3,0
2.01608E+13,2016,1,36,36081,3,1,1,8060935.065,56,1,100,220,1,1,9900,1,17,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,30,0,0,0,637,0,0,0,0,773,0,0,0,0
2.01608E+13,2016,3,48,48000,4,1,1,26651043.14,66,2,131,100,1,4,51500,1,40,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,60,0,360,0,390,0,0,60,0,420,120,30,0,0
2.01608E+13,2016,2,39,39109,4,1,1,8339935.023,38,1,100,100,1,1,9900,1,21,1,2,999,1,0,840,6890,99,1,40,1250,1,16,0,0,70,0,30,0,528,30,0,127,0,155,0,114,0,370
2.01608E+13,2016,1,34,34027,2,1,1,15376108.25,59,2,100,100,1,1,9900,1,40,99,2,999,1,0,3310,7980,99,2,34,2200,1,0,0,0,90,0,50,0,520,0,0,0,0,90,0,40,0,650
2.01608E+13,2016,4,4,4013,2,1,1,12570870.56,79,1,100,100,1,5,41000,1,30,99,2,999,1,0,4760,5490,99,1,36,99999.99,1,75,0,0,30,0,120,0,630,0,0,0,0,215,0,10,0,360
2.01608E+13,2016,4,6,6000,1,1,1,8635315.217,60,2,100,100,4,1,9900,1,17,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,85,0,170,0,365,30,0,0,0,700,90,0,0,0
2.01608E+13,2016,2,26,26081,2,1,1,20434300.46,59,2,100,100,4,1,9900,1,21,99,2,999,1,0,1560,7290,99,1,40,956.4,1,0,0,0,20,0,30,0,480,0,0,0,0,275,60,90,0,485
2.01608E+13,2016,3,51,51000,2,1,1,8961017.161,50,1,100,100,6,1,9900,1,40,99,2,999,1,0,530,3190,99,1,45,1019.23,1,0,0,0,60,0,7,0,627,0,0,40,0,145,0,201,0,360
2.01608E+13,2016,3,24,24000,1,1,1,3213800.838,58,2,100,100,4,1,9900,1,32,99,2,999,1,0,1220,6990,99,1,40,2403.84,1,0,0,0,140,0,0,0,630,0,0,15,0,450,120,55,0,30
2.01608E+13,2016,4,6,6059,3,1,1,8175866.156,36,2,100,100,1,1,9900,1,40,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,5,0,60,0,120,0,525,0,0,0,0,180,480,70,0,0
2.01608E+13,2016,3,37,37000,5,1,1,18929365.29,15,1,100,100,6,1,9900,1,14,1,99,999,1,0,4210,7770,99,2,6,99999.99,1,0,0,45,90,0,0,0,572,0,0,25,0,375,240,83,10,0
2.01608E+13,2016,3,21,21000,2,1,1,3337163.019,37,1,100,100,6,1,9900,1,21,1,1,10,1,0,7410,570,99,1,40,1269,1,30,0,0,10,0,450,0,480,0,0,0,0,365,0,105,0,0
2.01608E+13,2016,2,27,27003,7,1,1,45461879.11,25,1,100,100,6,1,9900,1,30,4,2,999,1,1,4720,8680,99,1,52,400,1,0,12,0,30,0,0,0,585,2,0,167,0,60,0,177,0,407
2.01608E+13,2016,3,40,40000,4,1,1,8323409.844,15,2,100,210,6,1,9900,1,13,1,99,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,70,0,0,0,900,65,0,0,0,365,0,40,0,0
2.01608E+13,2016,3,51,51000,2,1,1,28562867.63,26,1,100,100,1,1,9900,1,40,1,2,999,1,1,430,9470,99,1,48,673.07,1,0,0,0,60,0,255,0,405,0,0,26,0,105,0,94,0,495
2.01608E+13,2016,2,17,17000,4,1,1,2884719.584,39,2,100,100,1,1,9900,1,40,1,2,999,1,0,630,7580,99,1,40,769.23,1,310,0,0,55,0,10,0,565,0,0,0,0,285,0,215,0,0
2.01608E+13,2016,3,13,13000,2,1,1,3402230.63,70,2,110,100,3,1,9900,1,20,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,8,5,0,15,0,162,20,507,198,20,0,0,433,0,72,0,0
2.01608E+13,2016,2,26,26161,4,1,1,14355568.97,47,2,100,100,1,1,9900,1,21,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,25,2,0,60,0,311,0,579,0,0,67,0,215,20,161,0,0
2.01608E+13,2016,3,48,48000,2,1,1,4068278.032,67,1,100,210,4,1,9900,1,13,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,45,0,120,0,705,0,0,0,0,570,0,0,0,0
2.01608E+13,2016,3,24,24000,3,1,1,59100050.36,23,1,100,100,6,1,9900,1,30,4,2,999,1,0,4720,4970,99,1,40,380,1,0,0,0,83,0,10,0,625,0,0,0,0,688,0,34,0,0
2.01608E+13,2016,3,48,48000,1,1,1,3646719.913,55,1,100,210,4,1,9900,1,30,99,1,9,1,1,3510,8190,99,1,64,1076.92,1,0,0,0,75,0,77,0,405,0,0,9,0,125,20,120,0,609
2.01608E+13,2016,4,6,6037,3,1,1,5362956.661,60,1,100,100,1,1,9900,1,31,99,2,999,1,0,9130,4560,99,1,60,99999.99,1,0,0,0,40,0,25,0,380,0,0,0,0,45,0,90,0,860
2.01608E+13,2016,2,18,18000,1,1,1,3479567.738,74,1,100,100,4,1,9900,1,21,99,2,999,1,1,205,170,99,2,9995,99999.99,1,0,0,0,140,0,41,0,510,0,0,45,0,150,0,89,176,289
2.01608E+13,2016,1,42,42107,1,1,1,10788901.45,85,2,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,75,0,242,0,497,0,0,0,0,626,0,0,0,0
2.01608E+13,2016,1,36,36000,6,1,1,15109356.43,43,1,131,100,1,4,52110,1,41,1,2,999,1,0,8800,1870,99,1,40,560,1,0,0,0,30,0,0,0,554,0,0,0,55,232,0,37,0,483
2.01608E+13,2016,4,41,41000,2,1,1,5292214.825,60,1,100,100,6,1,9900,1,40,99,2,999,1,0,9620,6170,99,2,9995,150,2,0,0,0,105,0,15,0,630,0,0,30,0,610,0,20,30,0
2.01608E+13,2016,3,47,47000,2,1,1,11827309.74,75,1,100,100,1,1,9900,1,41,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,40,0,124,0,467,0,0,75,0,644,60,30,0,0
2.01608E+13,2016,3,12,12095,1,1,1,5488262.514,51,1,100,220,6,1,9900,1,40,99,2,999,1,0,5550,6370,99,1,45,961.53,1,0,0,0,50,0,55,0,412,15,0,0,0,195,0,70,0,643
2.01608E+13,2016,3,48,48000,2,1,1,10035341.29,63,2,110,100,1,1,9900,1,30,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,30,0,65,0,549,55,0,0,90,514,95,42,0,0
2.01608E+13,2016,4,53,53000,6,1,1,5436217.756,38,2,100,210,1,5,20000,1,11,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,70,0,0,30,0,90,0,710,0,0,250,0,90,0,200,0,0
2.01608E+13,2016,2,19,19000,1,1,1,1280430.832,70,2,100,100,3,1,9900,1,30,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,45,0,0,0,480,0,0,210,90,410,0,205,0,0
2.01608E+13,2016,2,17,17000,3,1,1,3109300.627,43,2,100,100,1,1,9900,1,41,1,2,999,1,0,2320,7860,99,2,9995,1576.92,1,405,0,0,90,0,165,0,435,0,0,30,0,195,0,30,0,90
2.01608E+13,2016,3,12,12000,2,1,1,5700359.485,47,2,100,241,5,4,26010,1,40,1,2,999,1,0,4610,8370,99,2,30,99999.99,1,0,0,0,43,0,225,0,450,0,0,5,210,352,0,41,114,0
2.01608E+13,2016,3,48,48139,4,1,1,20248827.36,34,2,110,100,6,1,9900,1,21,1,2,999,1,0,810,9380,99,1,40,847.5,1,20,0,0,40,0,0,0,480,0,0,20,0,172,0,148,0,560
2.01608E+13,2016,2,26,26145,2,1,1,4137471.574,71,2,100,100,1,1,9900,1,31,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,60,0,60,0,565,0,0,5,0,670,0,80,0,0
2.01608E+13,2016,3,48,48000,1,1,1,7703646.127,59,2,110,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,2,0,90,0,793,0,0,0,0,525,0,0,0,0
2.01608E+13,2016,3,45,45000,2,1,1,17837377.86,60,2,100,100,1,1,9900,1,15,99,2,999,1,0,4760,5380,99,2,23,225,1,0,0,0,45,0,42,0,595,57,0,24,0,190,0,44,0,345
2.01608E+13,2016,2,17,17163,3,1,1,5366303.464,41,2,110,100,4,1,9900,1,30,1,2,999,1,0,4110,8680,99,2,25,232.5,2,0,0,0,0,0,0,0,690,0,0,0,135,585,0,30,0,0
2.01608E+13,2016,2,46,46000,2,1,1,12251846.45,63,2,100,100,1,1,9900,1,32,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,115,0,275,0,570,150,0,0,0,330,0,0,0,0
2.01608E+13,2016,4,53,53000,1,1,1,7440322.497,62,2,100,100,4,1,9900,1,21,99,2,999,1,0,5400,4670,99,1,35,352,1,0,0,0,30,0,120,0,570,65,0,0,0,95,0,20,0,540
2.01608E+13,2016,4,2,2000,2,1,1,6220968.08,66,2,100,100,1,1,9900,1,41,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,150,0,540,0,570,0,0,0,0,180,0,0,0,0
2.01608E+13,2016,3,12,12011,1,1,1,2027192.408,55,2,100,210,6,1,9900,1,42,99,2,999,1,0,2200,7870,99,1,60,2788.46,1,0,0,0,35,0,255,0,505,0,0,55,0,0,0,4,0,586
2.01608E+13,2016,1,34,34013,4,1,1,3675073.535,43,2,201,100,5,1,9900,1,41,1,2,999,1,1,2825,7470,99,1,9995,99999.99,1,60,0,0,28,0,20,0,500,0,0,0,0,60,0,85,0,667
2.01608E+13,2016,3,24,24031,1,1,1,5656631.783,68,2,100,100,4,1,9900,1,30,99,2,999,1,0,5400,7070,99,2,8,84,2,0,0,0,0,0,245,0,390,90,0,0,0,715,0,0,0,0
2.01608E+13,2016,4,6,6099,5,1,1,51088724.16,19,2,100,100,6,1,9900,1,21,5,2,999,1,0,5400,7480,99,2,9995,100,1,0,0,285,60,0,20,0,520,0,5,10,0,0,0,150,0,390
2.01608E+13,2016,4,32,32003,4,1,1,9911623.323,52,2,110,100,1,5,26030,1,30,99,2,999,1,0,4230,8660,99,1,40,580,1,65,0,0,0,0,115,0,310,0,0,60,0,845,0,45,0,0
2.01608E+13,2016,2,39,39000,3,1,1,3513786.538,44,2,100,100,1,1,9900,1,40,1,2,999,1,0,430,1280,99,1,50,1346,1,0,0,0,90,0,315,0,585,0,0,60,0,350,0,40,0,0
2.01608E+13,2016,2,19,19000,2,1,1,19406974.28,58,2,100,100,1,1,9900,1,21,99,2,999,1,0,5560,6370,99,1,40,1730.76,1,0,20,0,30,0,300,0,610,0,0,140,0,270,0,70,0,0
2.01608E+13,2016,4,6,6067,2,1,1,8571889.125,80,1,100,100,1,1,9900,1,21,99,1,5,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,45,0,88,0,375,0,0,60,0,862,0,10,0,0
2.01608E+13,2016,2,39,39000,2,1,1,4329565.774,45,2,100,100,6,1,9900,1,30,1,2,999,1,0,4200,7690,99,1,35,99999.99,1,112,0,0,50,0,100,0,610,0,0,20,0,30,0,56,0,412
2.01608E+13,2016,2,17,17000,3,1,1,6246309.123,32,2,100,210,1,1,9900,1,31,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,110,0,0,90,0,115,0,540,0,0,60,0,420,0,105,0,0
2.01608E+13,2016,2,39,39085,2,1,1,6381351.866,80,1,100,100,1,1,9900,1,30,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,70,0,172,0,600,0,0,30,0,548,0,20,0,0
2.01608E+13,2016,3,12,12113,4,1,1,7209249.668,15,2,100,100,6,1,9900,1,13,3,99,999,1,0,4060,8560,99,2,7,60,1,0,10,0,0,0,305,0,440,0,0,0,0,0,0,110,0,460
2.01608E+13,2016,4,6,6000,2,1,1,12682222.96,59,1,131,100,1,4,50000,1,17,99,2,999,1,0,310,8680,99,2,20,99999.99,1,0,0,0,120,0,120,0,585,0,0,0,0,315,0,30,0,270
2.01608E+13,2016,1,36,36091,3,1,1,7302205.71,38,1,100,100,1,1,9900,1,42,1,2,999,1,0,2100,9470,99,1,40,1192.3,1,70,0,0,80,0,0,0,460,0,90,0,0,230,0,90,0,420
2.01608E+13,2016,4,15,15003,5,1,1,5722304.876,29,2,100,210,1,1,9900,1,32,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,437,0,0,20,0,238,0,558,0,0,0,0,60,60,67,0,0
2.01608E+13,2016,2,38,38000,3,1,1,6449507.956,44,2,100,100,1,1,9900,1,31,1,2,999,1,1,3645,7970,99,1,54,800,1,55,0,0,75,0,75,0,375,0,0,45,0,80,0,125,0,610
2.01608E+13,2016,3,12,12057,4,1,1,11006675.63,15,2,100,100,6,1,9900,1,16,3,99,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,40,0,0,0,710,0,0,5,0,385,250,50,0,0
2.01608E+13,2016,4,8,8000,1,1,1,9582763.448,40,2,100,100,6,1,9900,1,32,1,2,999,1,0,5400,8190,99,1,35,675.15,1,0,0,0,75,0,90,0,435,0,0,15,0,245,0,85,0,495
2.01608E+13,2016,4,8,8000,4,1,1,10922426.6,57,2,100,100,1,1,9900,1,40,99,2,999,1,0,4900,7390,99,2,18,253.84,1,0,0,0,80,0,45,20,710,15,5,0,0,115,0,85,0,365
2.01608E+13,2016,2,26,26161,5,1,1,5943081.95,50,1,110,100,1,1,9900,1,40,99,2,999,1,0,710,7490,99,1,40,1750,1,0,0,0,75,0,45,60,615,0,0,90,150,345,0,60,0,0
2.01608E+13,2016,1,9,9015,2,1,1,4996069.887,72,2,100,100,3,1,9900,1,30,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,30,180,210,0,720,0,0,0,0,60,0,120,60,0
2.01608E+13,2016,1,42,42091,4,1,1,26262989.92,15,1,100,100,6,1,9900,1,14,1,99,999,5,99,99999,99999,99,99,9999,99999.99,1,3,5,0,0,0,0,0,832,0,0,0,0,120,180,300,0,0
2.01608E+13,2016,2,18,18000,2,1,1,12034936.45,67,2,100,100,1,1,9900,1,41,99,2,999,1,1,9360,5090,99,1,60,0,1,0,0,0,60,5,226,0,425,0,0,0,0,168,0,12,0,544
2.01608E+13,2016,3,24,24013,5,1,1,17948638.53,51,2,100,100,1,1,9900,1,30,99,2,999,2,0,2330,7860,99,1,38,384.61,1,0,0,0,20,0,455,0,645,0,0,130,0,48,60,52,0,0
2.01608E+13,2016,4,35,35049,5,1,1,5726256.735,16,1,100,250,6,1,9900,1,14,3,99,999,5,99,99999,99999,99,99,9999,99999.99,1,150,0,0,80,0,100,0,800,0,0,0,0,270,0,40,0,0
2.01608E+13,2016,3,45,45000,1,1,1,8901052.416,85,2,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,20,0,1,0,710,0,0,0,140,569,0,0,0,0
2.01608E+13,2016,3,47,47000,1,1,1,7030744.401,54,1,100,100,6,1,9900,1,30,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,83,15,15,0,80,0,532,0,0,5,0,580,0,130,0,0
2.01608E+13,2016,3,37,37000,5,1,1,11739776.11,40,2,100,100,1,1,9900,1,40,1,2,999,1,0,850,7390,99,1,50,99999.99,1,0,0,0,30,0,0,0,510,0,0,0,0,90,0,165,0,645
2.01608E+13,2016,4,53,53033,1,1,1,5818962.666,71,2,100,100,4,4,41300,1,30,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,110,0,60,0,221,0,669,0,0,30,0,280,0,50,0,0
2.01608E+13,2016,1,9,9009,3,1,1,22803259.29,38,2,110,220,5,2,11000,1,13,1,2,999,1,0,7750,3980,99,1,40,480,1,0,0,0,40,0,140,0,390,0,0,0,0,245,0,60,0,565
2.01608E+13,2016,2,20,20173,1,1,1,10715517.37,28,1,110,100,6,1,9900,1,14,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,10,0,34,0,872,0,60,0,0,244,0,50,0,0
2.01608E+13,2016,2,26,26000,1,1,1,1936318.228,85,1,100,100,3,1,9900,1,32,99,1,5,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,195,0,60,0,675,0,0,0,60,270,150,30,0,0
2.01608E+13,2016,4,6,6089,5,1,1,19862383.74,48,2,201,100,4,1,9900,1,20,1,2,999,5,99,99999,99999,99,99,9999,99999.99,2,274,0,0,10,0,64,0,455,152,0,0,0,430,0,55,0,0
2.01608E+13,2016,2,39,39000,1,1,1,6932340.646,61,1,100,210,4,1,9900,1,21,99,1,9,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,175,0,0,0,670,0,0,0,0,595,0,0,0,0
2.01608E+13,2016,2,26,26000,3,1,1,4499672.276,50,1,100,100,1,1,9900,1,41,99,2,999,1,0,20,5090,99,1,40,961.53,1,0,0,0,65,0,495,0,540,0,0,0,0,340,0,0,0,0
2.01608E+13,2016,2,55,55000,3,1,1,1438763.164,43,2,100,100,4,1,9900,1,31,1,2,999,1,0,5700,7870,99,1,40,635.6,1,0,0,0,165,0,120,0,570,0,0,225,0,338,0,22,0,0
2.01608E+13,2016,1,42,42003,1,1,1,4016738.608,34,2,100,100,6,1,9900,1,41,1,2,999,1,0,800,7280,99,1,45,961.53,1,0,0,0,60,0,15,0,515,15,0,35,0,375,0,335,0,90
2.01608E+13,2016,2,18,18000,1,1,1,7339813.737,70,2,100,100,3,1,9900,1,15,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,35,0,180,0,650,0,0,0,0,535,20,0,0,0
2.01608E+13,2016,3,48,48000,3,1,1,10592000.7,30,2,100,100,1,1,9900,1,40,1,2,999,1,0,1740,7490,99,1,42,1057.69,1,160,0,0,60,0,15,0,575,0,0,0,0,30,0,60,0,540
2.01608E+13,2016,3,28,28000,5,1,1,1827770.875,30,2,100,100,1,5,41300,1,30,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,255,0,0,60,0,120,0,630,0,0,180,0,90,0,15,0,0
2.01608E+13,2016,2,20,20000,3,1,1,5825469.436,15,1,100,243,6,1,9900,1,13,3,99,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,70,0,0,0,1035,0,0,5,0,259,45,26,0,0
2.01608E+13,2016,2,31,31000,4,1,1,11522938.96,39,2,100,210,1,4,20000,1,20,1,2,999,1,0,5940,7890,99,2,20,384,1,79,0,0,15,0,210,0,600,0,0,60,0,243,60,173,0,0
2.01608E+13,2016,3,13,13000,1,1,1,3502887.197,59,1,100,100,4,1,9900,1,40,99,2,999,1,0,1920,6570,99,1,65,99999.99,1,0,0,0,60,0,0,0,180,0,0,0,0,0,0,120,0,1080
2.01608E+13,2016,3,48,48000,1,1,1,3782482.58,71,1,100,100,4,1,9900,1,13,99,2,999,1,0,205,180,99,1,50,99999.99,1,0,0,0,45,0,60,0,645,0,0,0,90,555,0,45,0,0
2.01608E+13,2016,3,1,1081,3,1,1,4455827.543,35,1,131,100,1,5,50200,1,41,1,2,999,1,0,430,3570,99,1,45,1250,1,360,0,0,120,0,0,0,420,0,0,0,0,120,0,300,0,0
2.01608E+13,2016,4,4,4013,1,1,1,1536249.92,72,2,100,100,3,1,9900,1,40,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,76,0,1,0,570,30,0,5,60,680,0,18,0,0
2.01608E+13,2016,2,31,31000,2,1,1,12993910.43,63,1,100,100,1,1,9900,1,30,99,2,999,1,0,4220,5275,99,1,50,1057.69,1,0,0,0,90,0,80,0,570,0,0,30,0,55,0,70,0,545
2.01608E+13,2016,2,17,17000,1,1,1,8507207.804,47,1,100,100,6,1,9900,1,40,1,2,999,1,0,910,6870,99,1,40,961.53,1,0,0,0,130,0,50,0,405,0,0,0,0,60,0,80,0,640
2.01608E+13,2016,2,18,18000,5,1,1,10056499.92,37,1,100,100,1,1,9900,1,31,1,2,999,1,0,6355,770,99,1,40,673.07,1,15,0,0,50,0,30,0,615,0,0,0,0,185,0,60,0,485
2.01608E+13,2016,1,34,34035,4,1,1,6856979.855,43,1,100,100,1,1,9900,1,30,1,2,999,1,0,6355,770,99,1,40,1076.92,1,146,0,0,90,0,15,0,450,0,0,0,0,195,0,95,0,448
2.01608E+13,2016,3,48,48000,1,1,1,2497389.322,63,1,100,100,4,1,9900,1,32,99,1,7,1,0,4220,8570,99,2,29,431.81,1,0,0,0,30,0,255,0,650,0,0,0,0,460,45,0,0,0
2.01608E+13,2016,3,51,51000,2,1,1,7489354.119,52,2,110,100,1,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,30,0,0,0,690,0,0,0,0,720,0,0,0,0
2.01608E+13,2016,4,49,49000,1,1,1,5776266.543,76,2,100,100,3,1,9900,1,30,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,0,0,200,0,605,0,0,0,0,635,0,0,0,0
2.01608E+13,2016,4,41,41000,3,1,1,4177747.09,30,1,100,100,1,1,9900,1,31,1,2,999,1,0,4850,3390,99,1,40,672,1,0,0,0,210,0,0,0,784,0,0,0,0,240,150,56,0,0
2.01608E+13,2016,3,21,21000,5,1,1,18580060.4,31,1,100,100,1,1,9900,1,20,1,2,999,4,99,99999,99999,99,99,9999,99999.99,1,45,0,0,30,0,285,0,510,0,0,0,0,435,0,0,0,0
2.01608E+13,2016,4,6,6095,4,1,1,4160274.237,39,2,100,100,4,1,9900,1,30,1,2,999,2,0,2540,7860,99,2,28,320,1,10,0,0,60,0,110,0,685,0,0,45,0,439,0,21,0,0
2.01608E+13,2016,3,45,45000,3,1,1,1476180.494,36,2,110,100,6,1,9900,1,16,1,2,999,1,0,9130,8680,99,2,30,200,1,255,0,0,0,0,30,0,450,0,0,0,0,105,0,59,0,541
2.01608E+13,2016,3,48,48000,1,1,1,3717629.385,66,1,110,100,4,1,9900,1,41,99,1,7,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,30,0,360,0,630,0,0,0,0,420,0,0,0,0
2.01608E+13,2016,4,8,8059,2,1,1,6125693.273,56,2,100,100,1,1,9900,1,40,99,2,999,1,0,5000,9480,99,1,48,2192.3,1,5,0,0,40,0,250,0,526,0,0,0,0,130,289,200,0,0
2.01608E+13,2016,3,37,37000,4,1,1,3189629.724,46,1,100,100,1,1,9900,1,40,1,2,999,1,0,220,770,99,1,50,1350,1,250,0,0,110,0,260,0,558,0,0,10,0,120,0,72,0,60
2.01608E+13,2016,4,41,41000,2,1,1,5341444.165,61,2,100,100,1,1,9900,1,30,99,2,999,2,0,230,7860,99,1,50,1038.46,1,0,0,0,10,0,165,0,570,0,0,0,0,485,0,60,0,150
2.01608E+13,2016,3,21,21000,2,1,1,4882504.961,76,2,100,100,1,1,9900,1,30,99,2,999,1,0,6050,180,1,1,55,99999.99,1,0,0,0,50,0,152,0,660,0,0,30,0,428,0,35,0,0
2.01608E+13,2016,3,1,1000,1,1,1,5990793.706,63,1,110,100,5,1,9900,1,14,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,1,0,0,0,542,0,0,0,0,897,0,0,0,0
2.01608E+13,2016,2,38,38000,1,1,1,10487608.23,24,1,100,100,6,1,9900,1,31,1,2,999,1,0,7220,4270,99,1,40,1200,1,0,0,0,50,0,165,0,455,0,0,30,0,310,0,50,0,380
2.01608E+13,2016,1,34,34000,6,1,1,8199555.044,50,2,100,210,6,4,20000,1,14,99,2,999,1,0,4510,8970,99,2,30,99999.99,1,15,0,0,85,0,0,0,685,0,0,30,0,165,0,40,0,420
2.01608E+13,2016,3,45,45000,1,1,1,3218351.18,69,1,100,100,4,1,9900,1,21,99,1,7,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,30,0,0,0,460,0,0,0,0,930,0,20,0,0
2.01608E+13,2016,1,34,34031,1,1,1,6072432.131,76,2,100,220,3,2,11000,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,120,0,250,0,525,0,0,0,210,305,0,30,0,0
2.01608E+13,2016,3,28,28000,1,1,1,5128976.382,78,2,110,100,4,1,9900,1,40,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,25,0,27,0,500,20,0,0,0,868,0,0,0,0
2.01608E+13,2016,3,22,22051,3,1,1,3274966.48,31,2,100,100,1,1,9900,1,40,1,2,999,1,0,430,8190,99,1,40,1365.38,1,155,0,0,125,0,425,0,540,0,0,0,0,170,0,20,0,0
2.01608E+13,2016,3,48,48000,2,1,1,3591088.625,61,1,100,210,1,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,45,0,0,0,455,0,0,5,330,590,0,15,0,0
2.01608E+13,2016,1,36,36081,3,1,1,3411462.167,59,1,100,244,1,4,30025,1,30,99,2,999,1,0,8610,8560,99,1,40,1700,1,0,0,0,50,0,225,0,335,0,0,6,0,135,30,194,0,465
2.01608E+13,2016,2,29,29000,4,1,1,4396926.89,33,1,100,100,1,1,9900,1,40,1,2,999,1,0,1540,2390,99,1,50,1634.61,1,0,0,0,90,0,0,0,660,0,0,0,0,150,480,60,0,0
2.01608E+13,2016,2,39,39000,1,1,1,11470016.21,76,2,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,30,0,90,0,750,210,0,120,10,210,0,20,0,0
2.01608E+13,2016,1,42,42133,3,1,1,24003132.95,29,1,100,100,6,1,9900,1,21,1,2,999,1,0,6200,770,99,1,50,1442.3,1,0,0,0,32,0,105,0,673,0,0,15,0,375,0,240,0,0
2.01608E+13,2016,3,37,37000,2,1,1,15349540.29,60,2,100,100,1,1,9900,1,40,99,2,999,1,0,4700,4870,99,2,20,99999.99,1,0,0,0,40,0,103,0,554,0,0,10,0,139,80,50,262,202
2.01608E+13,2016,3,47,47000,5,1,1,9794775.604,48,2,100,100,1,1,9900,1,41,1,2,999,1,1,2310,7860,99,1,9995,576.92,1,75,0,0,45,0,55,0,420,0,0,0,20,0,0,26,0,739
2.01608E+13,2016,3,51,51000,1,1,1,7686110.952,63,1,110,100,4,1,9900,1,16,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,25,0,2,0,750,0,0,0,0,663,0,0,0,0
2.01608E+13,2016,3,22,22000,3,1,1,7203319.699,64,2,100,100,1,1,9900,1,30,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,60,0,140,0,960,0,0,0,0,280,0,0,0,0
2.01608E+13,2016,3,13,13000,4,1,1,3054725.877,39,2,131,100,1,5,52100,1,40,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,45,0,0,105,0,160,0,400,105,0,0,0,515,0,110,0,0
2.01608E+13,2016,3,24,24000,1,1,1,2681892.738,69,2,100,100,4,1,9900,1,32,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,90,0,215,0,525,30,0,0,0,380,0,80,120,0
